# telescope   = tel16
# season      = 2014-2017
# filter      = RG715
# aperture    = 6.000     pix
# deblend     = 0
# null_dc[1]  = 0.000813  mag
# null_dc[2]  = 0.000312  mag
# null_dc[3]  = 0.000501  mag
# null_dc[4]  = 0.000022  mag
# null_cm     = 0.365045  mag/mag
# null_fwhm_k = -0.000102 mag/pix
# null_fwhm_0 = 2.743500  pix
# null_chidof = 2.452
# null_nfit   = 2303
# null_nparm  = 6
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457864.640306    0.021749    0.002321  15.034 -0.0215  2.046 0.086 1.06400  1299.514   363.781 -179.88    29.10 14221  1  3 0 0  0.000865    0.020548
2457864.640745    0.021117    0.002304  15.034 -0.0184  2.033 0.103 1.06392  1301.205   361.407 -179.88    29.28 15189  1  3 0 0  0.000846    0.019923
2457864.641184    0.022486    0.002334  15.034 -0.0183  2.077 0.101 1.06385  1300.484   358.559 -179.87    29.52 12800  1  3 0 0  0.000827    0.021303
2457864.641623    0.020699    0.002459  15.034 -0.0009  2.386 0.072 1.06379  1300.009   359.467 -179.88    29.52 12769  1  3 0 0  0.000808    0.019554
2457864.665897    0.027076    0.002421  15.034 -0.0140  2.237 0.051 1.07179   745.015  1684.015    0.00    26.01 17945  2  3 0 0  0.000079    0.026684
2457864.666346    0.028275    0.002370  15.034 -0.0107  2.045 0.096 1.07215   744.633  1685.239   -0.00    26.09 18161  2  3 0 0  0.000080    0.027862
2457864.666789    0.028163    0.002434  15.034 -0.0077  2.079 0.067 1.07252   745.139  1686.715    0.00    25.94 18877  2  3 0 0  0.000116    0.027741
2457864.667228    0.028309    0.002543  15.034 -0.0101  2.155 0.056 1.07289   745.197  1685.933    0.00    26.16 18642  2  3 0 0  0.000151    0.027882
2457864.807300    0.005014    0.003841  15.034  0.0007  3.368 0.051 1.86905   746.053  1684.947    0.02    45.53  6964  2  3 0 0  0.000972    0.004412
2457864.807746   -0.002281    0.003731  15.034 -0.0036  2.812 0.061 1.87618   746.547  1683.400    0.02    45.82  8593  2  3 0 0  0.001047   -0.002968
2457864.808210   -0.001147    0.003733  15.034 -0.0003  2.975 0.134 1.88365   746.434  1686.088    0.02    46.11  9158  2  3 0 0  0.001125   -0.001846
2457864.808655   -0.001200    0.003840  15.034  0.0009  3.256 0.179 1.89090   746.370  1689.735    0.02    46.18  6888  2  3 0 0  0.001200   -0.001897
2457865.477105    0.011341    0.003797  15.034  0.0119  2.572 0.091 1.92111  1298.823   353.694 -179.90    73.83 11125  1  3 0 0  0.001097    0.010110
2457865.477550    0.000525    0.003856  15.034  0.0052  2.757 0.187 1.91357  1298.224   363.768 -179.89    71.13  9232  1  3 0 0  0.001073   -0.000679
2457865.477996    0.007922    0.003887  15.034  0.0046  2.245 0.079 1.90610  1298.816   367.781 -179.90    69.23 14396  1  3 0 0  0.001049    0.006675
2457865.478438   -0.006941    0.003724  15.034  0.0011  3.167 0.266 1.89877  1299.017   358.846 -179.90    67.40  8936  1  3 0 0  0.001025   -0.008085
2457865.493746   -0.003358    0.003554  15.034 -0.0149  2.128 0.069 1.68160  1297.987   361.731 -179.89    49.93 16804  1  3 0 0  0.000614   -0.004458
2457865.494206   -0.008446    0.003369  15.034 -0.0207  3.278 0.386 1.67603  1299.767   355.726 -179.89    49.41  7137  1  3 0 0  0.000614   -0.009429
2457865.494646    0.002990    0.003253  15.034 -0.0129  2.553 0.192 1.67075  1299.810   355.373 -179.89    48.98 11318  1  3 0 0  0.000614    0.001933
2457865.495089    0.007320    0.003443  15.034 -0.0098  2.775 0.210 1.66548  1299.736   367.498 -179.89    48.63  9734  1  3 0 0  0.000614    0.006286
2457865.511263    0.006755    0.002991  15.034  0.0065  2.903 0.200 1.49970  1299.945   362.124 -179.89    41.35 10274  1  3 0 0  0.000759    0.005680
2457865.511708   -0.001142    0.003094  15.034 -0.0077  2.652 0.190 1.49579  1299.895   350.868 -179.89    41.01 11044  1  3 0 0  0.000771   -0.002246
2457865.512150    0.005383    0.003172  15.034 -0.0036  3.472 0.226 1.49192  1300.190   360.645 -179.89    40.54  7208  1  3 0 0  0.000784    0.004358
2457865.512612    0.002575    0.002938  15.034 -0.0046  2.428 0.089 1.48792  1299.503   369.084 -179.89    40.21 12108  1  3 0 0  0.000796    0.001439
2457865.534917   -0.001602    0.002697  15.034  0.0017  3.034 0.275 1.32800  1298.279   367.294 -179.89    32.36  9047  1  3 0 0  0.001780   -0.003036
2457865.535361   -0.003972    0.002661  15.034 -0.0095  2.164 0.121 1.32539  1299.274   366.852 -179.89    32.14 15907  1  3 0 0  0.001811   -0.005506
2457865.535804    0.002519    0.002671  15.034 -0.0269  3.474 0.355 1.32280  1300.111   356.991 -179.89    32.14  7544  1  3 0 0  0.001842    0.001107
2457865.536252    0.005898    0.002724  15.034 -0.0055  2.508 0.111 1.32020  1299.841   353.932 -179.89    31.93 13106  1  3 0 0  0.001874    0.004376
2457865.552993    0.000424    0.002553  15.034 -0.0123  3.054 0.271 1.23589  1298.771   357.894 -179.88    31.03  8575  1  3 0 0  0.001931   -0.001063
2457865.553463    0.004616    0.002597  15.034 -0.0135  2.340 0.100 1.23385  1299.533   350.882 -179.88    30.97 12534  1  3 0 0  0.001887    0.003072
2457865.553918   -0.003636    0.002579  15.034 -0.0153  2.919 0.196 1.23189  1299.913   365.229 -179.88    31.11  9079  1  3 0 0  0.001844   -0.005105
2457865.554361    0.002504    0.002743  15.034 -0.0197  2.380 0.101 1.23000  1300.033   368.268 -179.88    31.13 14067  1  3 0 0  0.001803    0.000996
2457865.574847   -0.002234    0.002363  15.034 -0.0062  2.460 0.143 1.15670  1298.761   366.818 -179.88    26.82 12979  1  3 0 0  0.000340   -0.003201
2457865.575288    0.000319    0.002466  15.034 -0.0130  2.180 0.093 1.15540  1299.416   365.844 -179.88    26.82 14560  1  3 0 0  0.000322   -0.000670
2457865.575752   -0.002563    0.002437  15.034 -0.0122  3.168 0.289 1.15405  1299.369   354.963 -179.88    26.84  8698  1  3 0 0  0.000303   -0.003444
2457865.576191   -0.003881    0.002433  15.034 -0.0066  2.929 0.276 1.15278  1300.008   358.767 -179.88    26.93  9872  1  3 0 0  0.000285   -0.004780
2457865.598047    0.001885    0.002302  15.034 -0.0098  2.168 0.059 1.10215  1299.058   363.770 -179.88    23.90 16064  1  3 0 0  0.001000    0.000648
2457865.598488   -0.000935    0.002568  15.034 -0.0197  2.253 0.066 1.10136  1299.685   362.467 -179.88    23.72 13063  1  3 0 0  0.001042   -0.002178
2457865.598950   -0.008899    0.002383  15.034 -0.0170  2.283 0.067 1.10055  1299.930   361.132 -179.88    23.62 15345  1  3 0 0  0.001085   -0.010155
2457865.599388   -0.002161    0.002429  15.034 -0.0204  2.140 0.072 1.09978  1299.713   358.708 -179.88    23.83 14776  1  3 0 0  0.001127   -0.003447
2457865.614849    0.001209    0.002454  15.034 -0.0180  2.174 0.082 1.07818  1299.216   359.404 -179.88    23.58 16114  1  3 0 0  0.001714   -0.000288
2457865.615288   -0.005166    0.002290  15.034 -0.0178  2.463 0.162 1.07771  1299.971   362.065 -179.88    23.63 14112  1  3 0 0  0.001711   -0.006633
2457865.615746   -0.003781    0.002477  15.034 -0.0118  2.210 0.072 1.07723  1300.529   363.908 -179.88    23.69 14423  1  3 0 0  0.001708   -0.005273
2457865.616188   -0.005936    0.002357  15.034 -0.0168  2.305 0.097 1.07678  1300.076   361.237 -179.88    23.96 15368  1  3 0 0  0.001705   -0.007416
2457865.634975   -0.002798    0.002351  15.034 -0.0165  2.335 0.089 1.06460  1298.806   360.458 -179.88    22.81 13093  1  3 0 0  0.001864   -0.004334
2457865.635418   -0.003958    0.002376  15.034 -0.0132  2.300 0.095 1.06448  1299.790   360.116 -179.88    22.88 15168  1  3 0 0  0.001875   -0.005501
2457865.635861   -0.002974    0.002505  15.034 -0.0161  2.241 0.076 1.06436  1299.165   361.863 -179.88    22.83 16145  1  3 0 0  0.001886   -0.004527
2457865.636301   -0.004196    0.002368  15.034 -0.0172  2.091 0.080 1.06426  1300.341   362.547 -179.88    22.99 13549  1  3 0 0  0.001898   -0.005769
2457865.655704    0.003801    0.002447  15.034 -0.0299  2.257 0.050 1.06693   743.528  1683.512   -0.00    23.13 12843  2  3 0 0  0.003001    0.002344
2457865.656151   -0.002562    0.002319  15.034 -0.0169  2.389 0.069 1.06716   743.711  1686.736    0.00    23.22 13795  2  3 0 0  0.003041   -0.004020
2457865.656595   -0.001437    0.002471  15.034 -0.0173  2.330 0.049 1.06740   744.024  1687.309   -0.00    23.39 16582  2  3 0 0  0.003081   -0.002916
2457865.657040    0.000742    0.002416  15.034 -0.0205  2.452 0.062 1.06764   746.139  1683.645   -0.00    23.60 14083  2  3 0 0  0.003121   -0.000739
2457865.674778    0.008731    0.002512  15.034 -0.0223  2.587 0.073 1.08383   745.402  1684.204    0.00    22.22 12012  2  3 0 0  0.003017    0.007302
2457865.675223   -0.002569    0.002395  15.034 -0.0236  2.561 0.049 1.08440   745.075  1685.770    0.00    22.42 13446  2  3 0 0  0.002969   -0.003984
2457865.675665   -0.001190    0.002343  15.034 -0.0245  2.430 0.074 1.08497   746.207  1686.115    0.00    22.27 14966  2  3 0 0  0.002922   -0.002601
2457865.676107   -0.000604    0.002464  15.034 -0.0234  2.454 0.052 1.08555   746.398  1686.865    0.00    22.27 13111  2  3 0 0  0.002874   -0.001994
2457865.693310    0.000322    0.002458  15.034 -0.0262  2.575 0.074 1.11486   745.097  1686.323    0.00    22.52 11373  2  3 0 0  0.002096   -0.000772
2457865.693751    0.002331    0.002296  15.034 -0.0194  2.874 0.089 1.11579   746.209  1686.168    0.00    22.71 10598  2  3 0 0  0.002115    0.001260
2457865.694196   -0.000463    0.002386  15.034 -0.0265  2.989 0.088 1.11673   746.338  1684.519    0.01    22.73  9814  2  3 0 0  0.002134   -0.001529
2457865.694641   -0.000872    0.002534  15.034 -0.0251  2.859 0.120 1.11769   746.280  1685.986    0.01    22.73 11739  2  3 0 0  0.002153   -0.001958
2457865.710396   -0.000265    0.002510  15.034 -0.0196  3.013 0.077 1.15798   745.401  1686.468    0.01    24.15  8760  2  3 0 0  0.002070   -0.001305
2457865.710837    0.000039    0.002452  15.034 -0.0260  2.698 0.085 1.15930   745.852  1687.717    0.01    24.31 10344  2  3 0 0  0.002009   -0.001011
2457865.711295   -0.007224    0.002462  15.034 -0.0274  2.579 0.043 1.16068   746.399  1684.290    0.01    24.44 12248  2  3 0 0  0.001946   -0.008263
2457865.711740    0.000014    0.002458  15.034 -0.0189  3.158 0.101 1.16204   747.179  1685.405    0.01    24.58  9253  2  3 0 0  0.001885   -0.000943
2457865.729694   -0.000154    0.002660  15.034 -0.0393  2.536 0.179 1.22680   746.167  1685.766    0.01    27.94 13575  2  3 0 0  0.000378   -0.000625
2457865.730138   -0.005015    0.002573  15.034 -0.0313  2.230 0.072 1.22868   746.892  1684.315    0.01    28.14 16026  2  3 0 0  0.000440   -0.005540
2457865.730582   -0.002532    0.002504  15.034 -0.0313  2.332 0.062 1.23056   746.647  1683.999    0.01    28.13 13536  2  3 0 0  0.000502   -0.003069
2457865.731029   -0.005025    0.002552  15.034 -0.0211  2.419 0.119 1.23248   746.525  1685.640    0.01    28.28 12303  2  3 0 0  0.000565   -0.005576
2457865.749226    0.002546    0.002647  15.034 -0.0146  2.226 0.083 1.32408   745.149  1684.784    0.01    29.97 15610  2  3 0 0  0.002672    0.001206
2457865.749664    0.000584    0.002683  15.034 -0.0175  2.260 0.064 1.32665   745.457  1683.536    0.02    30.58 12863  2  3 0 0  0.002671   -0.000753
2457865.750124   -0.000503    0.002616  15.034 -0.0232  2.360 0.077 1.32937   746.795  1686.072    0.02    30.72 15580  2  3 0 0  0.002670   -0.001828
2457865.750562    0.001444    0.002716  15.034 -0.0186  2.492 0.088 1.33197   747.555  1688.976    0.02    30.89 12114  2  3 0 0  0.002669    0.000132
2457865.763948    0.001288    0.002999  15.034 -0.0213  2.197 0.073 1.42160   746.046  1684.847    0.01    30.71 18325  2  3 0 0  0.002636   -0.000041
2457865.764388    0.001358    0.002822  15.034 -0.0139  2.188 0.116 1.42491   745.997  1688.261    0.02    30.98 15518  2  3 0 0  0.002635    0.000028
2457865.764832   -0.002613    0.002855  15.034 -0.0150  2.216 0.080 1.42827   747.137  1684.526    0.01    31.39 14796  2  3 0 0  0.002633   -0.003940
2457865.765277    0.004597    0.002929  15.034 -0.0146  2.216 0.072 1.43166   746.857  1683.565    0.01    31.62 15001  2  3 0 0  0.002632    0.003270
2457865.784822    0.003778    0.003252  15.034 -0.0135  2.402 0.054 1.61000   747.141  1684.613    0.02    34.10 12464  2  3 0 0  0.000823    0.003131
2457865.785266    0.006433    0.003198  15.034 -0.0101  2.580 0.050 1.61482   746.885  1689.432    0.02    34.27 11606  2  3 0 0  0.000780    0.005820
2457865.785708    0.004062    0.003289  15.034 -0.0082  2.823 0.062 1.61966   748.181  1683.502    0.02    34.31  9160  2  3 0 0  0.000737    0.003489
2457865.786151    0.000716    0.003350  15.034 -0.0128  2.624 0.065 1.62456   747.513  1683.382    0.02    34.39  9645  2  3 0 0  0.000694    0.000139
2457865.802723    0.003258    0.003678  15.034 -0.0071  2.421 0.071 1.84076   746.284  1687.329    0.02    41.84 11704  2  3 0 0  0.001698    0.002293
2457865.803170    0.000296    0.003540  15.034 -0.0069  2.388 0.054 1.84763   747.930  1680.420    0.03    42.04 12708  2  3 0 0  0.001726   -0.000682
2457865.803629   -0.001914    0.003611  15.034 -0.0025  2.446 0.068 1.85476   747.564  1683.864    0.02    41.92 12040  2  3 0 0  0.001754   -0.002896
2457865.804076   -0.000104    0.003641  15.034 -0.0036  2.815 0.122 1.86176   747.272  1687.904    0.02    42.01 10395  2  3 0 0  0.001781   -0.001059
2457866.476934    0.002074    0.003640  15.034  0.0165  2.117 0.086 1.87826  1298.733   364.798 -179.90    68.80 16880  1  3 0 0 -0.000713    0.001457
2457866.477380    0.009834    0.003707  15.034  0.0215  3.004 0.322 1.87111  1298.816   358.698 -179.90    66.71  9107  1  3 0 0 -0.000762    0.009326
2457866.477821   -0.008761    0.003651  15.034  0.0101  2.147 0.089 1.86412  1299.084   350.041 -179.90    64.90 18370  1  3 0 0 -0.000810   -0.009340
2457866.478280    0.006686    0.003720  15.034  0.0154  2.616 0.223 1.85691  1299.192   363.295 -179.90    63.45 12737  1  3 0 0 -0.000860    0.006174
2457866.496003    0.002776    0.003205  15.034 -0.0024  2.227 0.072 1.62336  1298.933   365.222 -179.89    46.39 15921  1  3 0 0 -0.001061    0.002297
2457866.496450    0.003529    0.003249  15.034 -0.0023  2.931 0.262 1.61845  1299.013   359.838 -179.89    46.14 10196  1  3 0 0 -0.001031    0.003111
2457866.496890   -0.006047    0.003098  15.034 -0.0046  2.346 0.109 1.61363  1299.347   351.221 -179.89    46.33 13706  1  3 0 0 -0.001002   -0.006536
2457866.497334   -0.006397    0.003032  15.034 -0.0075  2.548 0.175 1.60882  1299.082   363.275 -179.89    46.15 12107  1  3 0 0 -0.000972   -0.006876
2457866.513854    0.000422    0.002890  15.034 -0.0159  3.061 0.286 1.45455  1298.646   356.975 -179.89    45.35  9164  1  3 0 0  0.000127   -0.000405
2457866.514300   -0.000746    0.002979  15.034 -0.0150  2.108 0.070 1.45097  1299.252   350.823 -179.89    45.24 15887  1  3 0 0  0.000157   -0.001681
2457866.514760   -0.000366    0.002939  15.034 -0.0139  2.682 0.245 1.44731  1300.210   368.171 -179.89    45.20 10907  1  3 0 0  0.000187   -0.001254
2457866.515202    0.000745    0.003066  15.034 -0.0159  2.178 0.085 1.44383  1300.139   368.699 -179.89    45.06 15983  1  3 0 0  0.000216   -0.000205
2457866.537843   -0.000154    0.002698  15.034 -0.0017  2.340 0.076 1.29595  1298.939   361.097 -179.89    41.24 16100  1  3 0 0  0.000199   -0.001081
2457866.538285    0.002916    0.002620  15.034 -0.0018  3.114 0.356 1.29359  1299.454   352.249 -179.89    41.10  7857  1  3 0 0  0.000170    0.002078
2457866.538722    0.001834    0.002758  15.034 -0.0006  2.671 0.269 1.29127  1299.832   356.207 -179.89    40.80 11817  1  3 0 0  0.000143    0.000961
2457866.539166    0.000875    0.002675  15.034  0.0006  2.795 0.215 1.28892  1300.281   370.185 -179.88    40.70 11350  1  3 0 0  0.000114    0.000024
2457866.557211   -0.001334    0.002458  15.034 -0.0072  3.171 0.273 1.20721  1298.458   357.011 -179.88    39.48  7943  1  3 0 0 -0.000407   -0.001955
2457866.557657    0.000449    0.002652  15.034 -0.0026  2.221 0.093 1.20549  1299.627   352.786 -179.89    39.37 13998  1  3 0 0 -0.000410   -0.000268
2457866.558117   -0.005028    0.002635  15.034 -0.0096  2.830 0.239 1.20373  1299.839   365.657 -179.88    39.49 10718  1  3 0 0 -0.000414   -0.005681
2457866.558560   -0.001184    0.002472  15.034 -0.0024  2.231 0.076 1.20205  1299.674   367.278 -179.88    39.59 14277  1  3 0 0 -0.000417   -0.001898
2457866.575760    0.001411    0.002441  15.034 -0.0015  2.215 0.087 1.14622  1299.321   364.667 -179.88    39.48 16159  1  3 0 0 -0.000163    0.000604
2457866.576207   -0.002436    0.002455  15.034 -0.0020  2.676 0.192 1.14499  1299.611   360.998 -179.88    39.22 10692  1  3 0 0 -0.000149   -0.003202
2457866.576648    0.000723    0.002550  15.034 -0.0037  2.289 0.097 1.14379  1299.918   352.218 -179.88    39.35 15425  1  3 0 0 -0.000135   -0.000088
2457866.577099    0.003028    0.002438  15.034 -0.0047  2.375 0.161 1.14258  1300.192   363.326 -179.88    39.36 13450  1  3 0 0 -0.000120    0.002221
2457866.593737    0.001193    0.002335  15.034  0.0038  2.261 0.069 1.10497  1299.804   360.893 -179.88    39.31 17068  1  3 0 0  0.000416    0.000179
2457866.594180    0.001881    0.002426  15.034 -0.0056  2.165 0.063 1.10415  1300.357   360.553 -179.88    39.19 14273  1  3 0 0  0.000431    0.000851
2457866.594620   -0.001425    0.002463  15.034 -0.0038  2.160 0.085 1.10335  1300.002   359.449 -179.88    40.08 16078  1  3 0 0  0.000445   -0.002460
2457866.595063    0.003839    0.002473  15.034 -0.0062  2.219 0.103 1.10254  1299.345   362.616 -179.88    40.02 14309  1  3 0 0  0.000459    0.002805
2457866.611126   -0.003405    0.002337  15.034 -0.0099  2.149 0.075 1.07923  1300.134   361.188 -179.88    35.13 18435  1  3 0 0  0.001033   -0.004656
2457866.611571    0.000755    0.002300  15.034 -0.0068  2.141 0.100 1.07874  1300.825   360.073 -179.88    35.07 18402  1  3 0 0  0.001053   -0.000504
2457866.612017    0.001190    0.002370  15.034 -0.0031  2.060 0.072 1.07825  1300.589   359.915 -179.88    34.76 16245  1  3 0 0  0.001072   -0.000084
2457866.612459    0.002809    0.002327  15.034 -0.0068  2.178 0.100 1.07778  1299.708   361.757 -179.88    34.63 15789  1  3 0 0  0.001091    0.001539
2457866.625191    0.002497    0.002402  15.034 -0.0089  2.309 0.074 1.06754  1299.647   359.414 -179.88    32.60 13617  1  3 0 0  0.001638    0.001041
2457866.625637   -0.002317    0.002433  15.034 -0.0133  2.582 0.171 1.06730  1300.398   358.773 -179.88    32.55 12003  1  3 0 0  0.001657   -0.003752
2457866.626098   -0.005452    0.002344  15.034 -0.0152  2.181 0.059 1.06705  1300.054   359.894 -179.88    32.77 16631  1  3 0 0  0.001677   -0.006935
2457866.626540    0.001548    0.002217  15.034 -0.0129  2.246 0.094 1.06683  1299.941   362.373 -179.88    32.79 14798  1  3 0 0  0.001646    0.000083
2457866.647564    0.003961    0.002277  15.034 -0.0116  2.171 0.038 1.06474   743.054  1684.641   -0.00    28.36 16679  2  3 0 0 -0.000129    0.003638
2457866.648009   -0.004725    0.002341  15.034 -0.0125  2.572 0.112 1.06488   743.102  1686.252   -0.00    28.80 13535  2  3 0 0 -0.000122   -0.005009
2457866.648471    0.000872    0.002360  15.034 -0.0143  2.212 0.100 1.06503   743.400  1687.403   -0.00    28.63 14116  2  3 0 0 -0.000115    0.000548
2457866.648916   -0.001400    0.002436  15.034 -0.0122  2.225 0.050 1.06519   744.895  1686.308   -0.00    28.32 16185  2  3 0 0 -0.000109   -0.001725
2457866.666409    0.001368    0.002409  15.034 -0.0194  2.297 0.070 1.07734   744.806  1687.579    0.00    26.55 15051  2  3 0 0  0.000154    0.000954
2457866.666857    0.000922    0.002405  15.034 -0.0246  2.772 0.099 1.07781   745.490  1686.010    0.00    26.70 11440  2  3 0 0  0.000161    0.000555
2457866.667312    0.001266    0.002527  15.034 -0.0150  2.315 0.108 1.07830   744.985  1686.349    0.00    27.02 13750  2  3 0 0  0.000168    0.000849
2457866.667751   -0.001094    0.002419  15.034 -0.0244  2.991 0.130 1.07878   745.153  1684.658    0.00    27.06 10320  2  3 0 0  0.000175   -0.001444
2457866.685334    0.003513    0.002309  15.034 -0.0067  2.539 0.057 1.10458   744.942  1686.946    0.00    26.68 14807  2  3 0 0  0.000447    0.003017
2457866.685776    0.000592    0.002326  15.034 -0.0122  2.211 0.077 1.10540   745.539  1686.615    0.00    27.02 14384  2  3 0 0  0.000454    0.000060
2457866.686215   -0.000419    0.002503  15.034 -0.0112  2.200 0.061 1.10623   745.494  1684.762    0.00    27.25 14495  2  3 0 0  0.000464   -0.000955
2457866.686659    0.006536    0.002480  15.034 -0.0102  2.189 0.066 1.10707   746.465  1686.405    0.01    27.48 13768  2  3 0 0  0.000501    0.005984
2457866.705378    0.003482    0.002597  15.034 -0.0053  2.145 0.065 1.15141   744.607  1684.993    0.01    26.37 16720  2  3 0 0  0.002036    0.002366
2457866.705841   -0.006215    0.002442  15.034 -0.0022  2.094 0.057 1.15274   745.109  1684.765    0.01    26.46 18682  2  3 0 0  0.002074   -0.007350
2457866.706299    0.000379    0.002427  15.034 -0.0014  2.196 0.098 1.15406   746.492  1688.160    0.01    26.55 14628  2  3 0 0  0.002100   -0.000755
2457866.706745    0.005582    0.002587  15.034 -0.0070  2.095 0.085 1.15536   746.695  1685.908    0.01    26.78 17721  2  3 0 0  0.002099    0.004438
2457866.734159   -0.007104    0.002738  15.034 -0.0133  2.065 0.063 1.25914   745.334  1686.485    0.01    29.65 14340  2  3 0 0  0.000080   -0.007514
2457866.734607   -0.000657    0.002660  15.034 -0.0105  2.152 0.104 1.26128   745.553  1684.588    0.01    30.19 14059  2  3 0 0 -0.000031   -0.001018
2457866.735051   -0.000699    0.002562  15.034 -0.0097  2.039 0.069 1.26342   745.767  1685.153    0.01    30.30 19174  2  3 0 0 -0.000141   -0.001031
2457866.735496    0.004823    0.002711  15.034 -0.0102  2.403 0.137 1.26557   746.377  1687.196    0.01    30.72 13458  2  3 0 0 -0.000251    0.004568
2457866.757172   -0.003742    0.003139  15.034 -0.0065  2.261 0.085 1.39259   745.802  1683.281    0.01    31.65 14983  2  3 0 0 -0.001177   -0.003673
2457866.757617    0.002685    0.002696  15.034 -0.0061  2.279 0.067 1.39570   745.625  1685.107    0.01    31.76 14950  2  3 0 0 -0.001108    0.002730
2457866.758081   -0.000680    0.002813  15.034 -0.0035  2.347 0.105 1.39899   747.054  1685.753    0.01    31.76 15043  2  3 0 0 -0.001036   -0.000654
2457866.758522   -0.002378    0.003645  15.034 -0.0058  2.322 0.100 1.40213   746.871  1686.752    0.01    31.87 14561  2  3 0 0 -0.000968   -0.002380
2457866.774570    0.003206    0.003031  15.034 -0.0874  2.473 0.069 1.53429   745.587  1684.077    0.02    33.84 11750  2  3 0 0  0.001065    0.002478
2457866.775015   -0.000761    0.003301  15.034 -0.1070  2.506 0.089 1.53851   745.636  1685.527    0.02    33.99 10427  2  3 0 0  0.001110   -0.001502
2457866.775459    0.008025    0.003286  15.034 -0.0924  2.317 0.077 1.54276   747.312  1685.924    0.02    33.81 13158  2  3 0 0  0.001155    0.007248
2457866.775899    0.001670    0.003024  15.034  0.0036  2.392 0.068 1.54699   747.167  1686.928    0.02    33.75 14431  2  3 0 0  0.001199    0.000885
2457866.793972    0.005022    0.003419  15.034 -0.0047  2.494 0.070 1.75446   745.493  1685.267    0.02    35.48 11268  2  3 0 0  0.001867    0.004003
2457866.794441   -0.001230    0.003513  15.034  0.0075  2.744 0.101 1.76086   745.759  1688.758    0.02    35.81 10370  2  3 0 0  0.001845   -0.002215
2457866.794888    0.003221    0.003577  15.034  0.0103  2.535 0.043 1.76701   746.851  1689.519    0.02    36.05 10989  2  3 0 0  0.001824    0.002222
2457866.795333    0.009619    0.003717  15.034  0.0121  2.773 0.058 1.77318   746.490  1685.226    0.03    36.09 10524  2  3 0 0  0.001803    0.008652
2457867.476552   -0.002756    0.004079  15.034 -0.0018  3.259 0.364 1.84086  1297.569   354.126 -179.90    61.88  6914  1  3 0 0  0.000007   -0.003520
2457867.477005    0.009360    0.003610  15.034  0.0097  3.190 0.298 1.83395  1300.687   360.774 -179.90    59.59  8818  1  3 0 0  0.000021    0.008585
2457867.477452    0.005890    0.003745  15.034 -0.0203  2.476 0.207 1.82722  1300.627   369.705 -179.90    58.55 11778  1  3 0 0  0.000034    0.005037
2457867.477893    0.003308    0.003729  15.034 -0.0028  2.366 0.131 1.82061  1299.744   365.741 -179.90    56.48 13638  1  3 0 0  0.000047    0.002439
2457867.495728    0.005667    0.003123  15.034  0.0030  2.813 0.245 1.59644  1299.137   353.178 -179.90    41.41 10985  1  3 0 0 -0.000204    0.004935
2457867.496419    0.004930    0.003064  15.034 -0.0064  3.184 0.270 1.58919  1299.188   364.947 -179.89    41.46  8534  1  3 0 0 -0.000240    0.004248
2457867.496862    0.008904    0.003130  15.034 -0.0041  2.231 0.077 1.58458  1299.626   366.059 -179.89    41.21 12599  1  3 0 0 -0.000263    0.008134
2457867.497327    0.001730    0.003361  15.034  0.0043  3.463 0.325 1.57979  1299.629   355.487 -179.90    41.07  6529  1  3 0 0 -0.000287    0.001094
2457867.516173   -0.004822    0.002975  15.034 -0.0173  2.820 0.223 1.41536  1297.916   359.520 -179.89    36.48 11057  1  3 0 0 -0.000303   -0.005517
2457867.516620   -0.001512    0.002918  15.034 -0.0047  2.486 0.134 1.41208  1298.602   349.125 -179.89    36.29 11530  1  3 0 0 -0.000284   -0.002248
2457867.517065    0.004761    0.002898  15.034 -0.0112  2.862 0.253 1.40883  1299.731   365.401 -179.89    36.38  9003  1  3 0 0 -0.000264    0.004056
2457867.517510   -0.001611    0.002881  15.034 -0.0049  2.258 0.052 1.40562  1299.683   369.777 -179.89    36.52 14021  1  3 0 0 -0.000245   -0.002384
2457867.537758    0.005917    0.002752  15.034 -0.0150  2.896 0.253 1.28188  1299.300   363.447 -179.88    32.55  9948  1  3 0 0  0.000316    0.005003
2457867.538201    0.005445    0.002761  15.034 -0.0009  2.576 0.171 1.27961  1299.749   370.765 -179.88    32.54 11762  1  3 0 0  0.000323    0.004496
2457867.538644    0.007049    0.002648  15.034  0.0009  2.543 0.154 1.27736  1299.685   363.992 -179.88    32.67 12348  1  3 0 0  0.000330    0.006094
2457867.539101    0.003360    0.002627  15.034  0.0025  2.818 0.231 1.27506  1299.601   350.636 -179.89    32.59  9659  1  3 0 0  0.000338    0.002431
2457867.557047    0.003011    0.002618  15.034 -0.0089  2.583 0.154 1.19738  1298.832   367.126 -179.88    28.18 12856  1  3 0 0 -0.000227    0.002264
2457867.557493   -0.000541    0.002433  15.034 -0.0083  2.205 0.061 1.19573  1298.783   367.854 -179.88    28.20 16065  1  3 0 0 -0.000254   -0.001316
2457867.557935   -0.000834    0.002486  15.034 -0.0027  2.828 0.266 1.19412  1298.793   358.433 -179.88    28.75 10222  1  3 0 0 -0.000282   -0.001535
