# telescope   = tel04
# season      = 2011-2017
# filter      = RG715
# aperture    = 8.000     pix
# deblend     = 0
# null_dc[1]  = -0.001101 mag
# null_dc[2]  = 0.000375  mag
# null_cm     = 0.225549  mag/mag
# null_fwhm_k = -0.000587 mag/pix
# null_fwhm_0 = 3.641000  pix
# null_chidof = 3.107
# null_nfit   = 451
# null_nparm  = 4
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457898.713740   -0.007746    0.005053   8.027 -0.3213  3.709 0.210 1.42893   714.152  1762.664    0.00    28.40  4588  2  9 0 0 -0.001119   -0.007828
2457898.714182    0.020517    0.006079   8.027 -0.2773  3.192 0.238 1.43047   715.218  1758.679   -0.00    28.12  6940  2  9 0 0 -0.001164    0.020142
2457898.714619   -0.035574    0.006441   8.027 -0.4531  3.162 0.390 1.43201   714.657  1761.827   -0.00    28.96  4532  2  9 0 0 -0.001208   -0.035957
2457898.732984   -0.000260    0.012364   8.027 -0.2748  3.647 0.129 1.51198   713.703  1763.096   -0.01    30.44  5299  2  9 0 0 -0.003134    0.000075
2457898.733405    0.009482    0.008964   8.027 -0.3503  3.214 0.078 1.51419   715.247  1762.771   -0.00    30.51  5828  2  9 0 0 -0.003179    0.009574
2457898.733843    0.011715    0.005859   8.027 -0.5150  4.555 0.260 1.51651   716.307  1767.073   -0.01    30.95  3179  2  9 0 0 -0.003226    0.012604
2457898.734270   -0.009858    0.007186   8.027 -0.4349  3.855 0.321 1.51879   714.748  1764.431   -0.00    30.47  3814  2  9 0 0 -0.003272   -0.009369
2457898.734711    0.011571    0.004888   8.027 -0.3205  3.626 0.141 1.52117   713.588  1761.569   -0.00    30.06  4802  2  9 0 0 -0.003320    0.011936
2457898.756138   -0.032976    0.013060   8.027 -0.5054  4.309 0.298 1.66499   713.559  1760.686   -0.01    34.30  3218  2  9 0 0 -0.003168   -0.032244
2457898.756587   -0.056417    0.034444   8.027 -1.2504  3.993 0.264 1.66868   713.616  1764.653   -0.00    34.57  1287  2  9 0 0 -0.003123   -0.055881
2457898.757046   -0.051286    0.031512   8.027 -1.7097  3.642 0.195 1.67248   715.382  1764.228   -0.01    34.57  1654  2  9 0 0 -0.003076   -0.050966
2457898.757496    0.096889    0.020401   8.027 -1.9649  4.811 0.266 1.67624   714.512  1767.178   -0.01    34.32   467  2  9 0 0 -0.003031    0.097885
2457898.757952   -0.031241    0.051653   8.027 -1.7013  3.425 0.198 1.68009   715.008  1764.249   -0.00    33.70  1552  2  9 0 0 -0.002985   -0.031070
2457898.780276    0.002330    0.013593   8.027 -1.5381  3.946 0.248 1.91675   716.726  1763.704   -0.01    34.11  1436  2  9 0 0 -0.003201    0.002856
2457898.781167    0.087735    0.034879   8.027 -1.6630  3.949 0.260 1.92856   716.233  1769.464   -0.01    34.00  1095  2  9 0 0 -0.003249    0.088274
2457898.781616    0.029227    0.009117   8.027 -1.3655  3.651 0.203 1.93459   714.808  1763.633   -0.01    33.91  1668  2  9 0 0 -0.003273    0.029597
2457898.782051    0.010695    0.021345   8.027 -1.2381  4.153 0.254 1.94049   714.541  1764.736   -0.01    33.70  1655  2  9 0 0 -0.003297    0.011365
2457900.638045   -0.008322    0.004324   8.027 -0.0165  4.788 0.295 1.35240  1333.662   284.073  179.89   169.86  3448  1  9 0 0 -0.002995   -0.005873
2457900.639388    0.000899    0.005156   8.027 -0.0058  6.014 0.142 1.35101  1332.801   280.957  179.90   129.70  1792  1  9 0 0 -0.002992    0.004067
2457900.656897    0.000261    0.004043   8.027 -0.1007  4.584 0.138 1.34289   716.247  1767.943    0.00    18.96  2878  2  9 0 0 -0.003247    0.001172
2457900.657328    0.002573    0.004187   8.027 -0.0188  4.257 0.305 1.34292   717.655  1767.043    0.01    17.81  4620  2  9 0 0 -0.003256    0.003294
2457900.657778   -0.024294    0.004416   8.027 -0.4514  3.925 0.206 1.34297   714.779  1765.591    0.01    17.74  2052  2  9 0 0 -0.003265   -0.023766
2457900.658219   -0.007890    0.004752   8.027 -0.0051  4.300 0.224 1.34303   716.226  1763.864    0.01    17.15  4981  2  9 0 0 -0.003275   -0.007139
2457900.658648   -0.009271    0.003912   8.027 -0.0288  3.484 0.287 1.34309   716.107  1758.249    0.01    17.21  5543  2  9 0 0 -0.003284   -0.008997
2457900.687546   -0.000546    0.004646   8.027 -0.0036  4.095 0.290 1.37345   714.366  1761.156    0.00    20.88  4860  2  9 0 0 -0.005207    0.000520
2457900.687984    0.003029    0.004060   8.027 -0.0907  3.915 0.225 1.37431   715.268  1760.578    0.00    20.22  4408  2  9 0 0 -0.005176    0.003982
2457900.688421   -0.004406    0.003646   8.027 -0.0055  3.756 0.250 1.37519   716.848  1768.993   -0.00    19.94  5566  2  9 0 0 -0.005146   -0.003553
2457900.688854    0.003824    0.003819   8.027 -0.0058  3.824 0.259 1.37608   715.045  1765.788    0.00    19.79  5403  2  9 0 0 -0.005116    0.004711
2457900.689285    0.002503    0.003822   8.027 -0.0150  3.606 0.251 1.37697   714.540  1763.007   -0.00    19.70  6797  2  9 0 0 -0.005086    0.003255
2457900.710083   -0.002678    0.004430   8.027  0.0004  5.025 0.216 1.43588   714.763  1762.285   -0.00    19.41  3167  2  9 0 0 -0.004218   -0.001289
2457900.710530    0.017906    0.004237   8.027  0.0067  3.831 0.168 1.43751   714.489  1759.289   -0.00    18.83  5168  2  9 0 0 -0.004231    0.018597
2457900.710980   -0.029689    0.004778   8.027 -0.0008  5.086 0.305 1.43917   715.309  1773.146   -0.00    18.46  2309  2  9 0 0 -0.004244   -0.028258
2457900.711814    0.012728    0.004387   8.027 -0.0171  4.348 0.265 1.44230   713.710  1765.482   -0.01    18.04  4588  2  9 0 0 -0.004267    0.013730
2457900.732783    0.001490    0.005658   8.027  0.0048  3.904 0.279 1.54188   715.486  1764.551   -0.00    16.63  6224  2  9 0 0 -0.004504    0.002285
2457900.733220   -0.009950    0.006310   8.027 -0.0055  4.797 0.264 1.54443   714.387  1762.221    0.00    15.99  2938  2  9 0 0 -0.004498   -0.008631
2457900.733653    0.013101    0.006470   8.027 -0.0803  6.880 0.050 1.54699   713.039  1744.543    0.01    15.60   680  2  9 0 0 -0.004492    0.015640
2457900.734566   -0.001686    0.004594   8.027 -0.0011  4.558 0.349 1.55244   716.266  1781.168   -0.01    15.09  4418  2  9 0 0 -0.004480   -0.000512
2457900.757384   -0.000719    0.005192   8.027  0.0104  3.898 0.250 1.72497   715.167  1761.733   -0.01    18.36  5728  2  9 0 0 -0.004911    0.000165
2457900.757829   -0.007193    0.005471   8.027  0.0083  3.446 0.174 1.72913   716.388  1766.540   -0.00    17.94  5349  2  9 0 0 -0.004930   -0.006570
2457900.758265    0.006730    0.004357   8.027  0.0203  4.092 0.250 1.73325   716.180  1765.141   -0.01    17.60  4947  2  9 0 0 -0.004949    0.007736
2457900.758691   -0.018804    0.005444   8.027  0.0032  3.908 0.262 1.73731   715.794  1766.134   -0.00    17.65  4604  2  9 0 0 -0.004967   -0.017901
2457900.759101   -0.080511    0.020790   8.027 -1.7803  5.109 0.164 1.74125   716.478  1775.470   -0.00    18.15   317  2  9 0 0 -0.004984   -0.078900
2457900.780616   -0.002883    0.005617   8.027  0.0233  3.911 0.176 1.99990   713.626  1762.841   -0.01    27.01  5671  2  9 0 0 -0.005923   -0.001763
2457900.781059   -0.004747    0.006847   8.027  0.0359  3.497 0.216 2.00651   715.702  1766.197   -0.01    26.58  5096  2  9 0 0 -0.005943   -0.003866
2457900.781495   -0.000459    0.005749   8.027  0.0348  5.164 0.256 2.01307   714.110  1765.021   -0.01    26.26  3111  2  9 0 0 -0.005962    0.001405
2457900.781931   -0.003465    0.006131   8.027  0.0314  5.633 0.199 2.01970   714.073  1764.479   -0.01    25.92  2322  2  9 0 0 -0.005981   -0.001321
2457900.782373   -0.006742    0.006700   8.027  0.0358  5.962 0.205 2.02648   716.122  1770.474   -0.01    26.00  1839  2  9 0 0 -0.006000   -0.004402
2457901.652874   -0.004252    0.005664   8.027 -0.0849  3.099 0.168 1.34286   745.761  1764.552    0.01    24.67  7647  2  9 0 0 -0.005230   -0.003766
2457901.653312   -0.001036    0.003964   8.027 -0.0135  3.261 0.266 1.34286   717.844  1758.982    0.00    23.86  7086  2  9 0 0 -0.005214   -0.000457
2457901.653767   -0.002901    0.003975   8.027 -0.0148  2.784 0.178 1.34288   716.029  1760.948    0.01    23.40 11514  2  9 0 0 -0.005198   -0.002607
2457901.654213   -0.013441    0.004251   8.027 -0.0156  2.646 0.088 1.34290   715.505  1764.479    0.01    23.16 10631  2  9 0 0 -0.005181   -0.013231
2457901.679611   -0.011032    0.004328   8.027 -0.0194  2.794 0.100 1.36423   713.943  1762.887    0.00    21.25 11237  2  9 0 0 -0.004564   -0.010875
2457901.680052   -0.004591    0.004816   8.027 -0.0208  4.170 0.095 1.36495   716.992  1764.427    0.00    20.89  3739  2  9 0 0 -0.004557   -0.003627
2457901.680507   -0.001493    0.003931   8.027 -0.0159  3.058 0.192 1.36572   715.653  1765.149    0.00    20.78  9134  2  9 0 0 -0.004549   -0.001184
2457901.680940    0.005610    0.003923   8.027 -0.0189  2.959 0.193 1.36645   715.497  1766.095    0.00    20.85  8698  2  9 0 0 -0.004542    0.005860
2457901.702315   -0.006850    0.004379   8.027 -0.0148  2.691 0.099 1.41887   714.695  1761.986    0.00    26.01 12272  2  9 0 0 -0.004863   -0.006686
2457901.702750    0.003297    0.004366   8.027 -0.0174  2.650 0.147 1.42028   715.604  1764.373    0.00    26.31 11824  2  9 0 0 -0.004872    0.003439
2457901.703186    0.002813    0.003995   8.027 -0.0158  3.101 0.161 1.42172   716.238  1765.943    0.00    26.34  8945  2  9 0 0 -0.004881    0.003223
2457901.703636    0.000017    0.004387   8.027 -0.0137  4.450 0.243 1.42321   716.491  1757.913    0.00    26.06  4264  2  9 0 0 -0.004890    0.001220
2457901.704079    0.001092    0.004514   8.027 -0.0132  3.044 0.201 1.42470   714.338  1764.065   -0.00    25.96  9276  2  9 0 0 -0.004899    0.001472
2457901.721569   -0.004288    0.004084   8.027 -0.0185  2.771 0.123 1.49678   713.737  1761.308   -0.00    24.00 11026  2  9 0 0 -0.004315   -0.004200
2457901.722025    0.003628    0.004489   8.027 -0.0211  3.165 0.260 1.49904   714.546  1764.096   -0.01    23.07  6341  2  9 0 0 -0.004300    0.003943
2457901.722470   -0.000552    0.004341   8.027 -0.0032  3.338 0.272 1.50127   715.027  1765.926   -0.00    22.38  6404  2  9 0 0 -0.004285   -0.000138
2457901.722910   -0.003919    0.004641   8.027 -0.0240  2.845 0.131 1.50348   715.536  1764.067   -0.01    21.99 10392  2  9 0 0 -0.004270   -0.003798
2457901.723347   -0.010243    0.004395   8.027 -0.0207  3.260 0.263 1.50570   716.158  1762.128    0.00    21.94  6974  2  9 0 0 -0.004255   -0.009882
2457901.758185    0.000329    0.005424   8.027 -0.0118  3.048 0.097 1.75985   714.525  1762.046   -0.01    27.48  8521  2  9 0 0 -0.006839    0.001149
2457901.758627   -0.002305    0.004461   8.027 -0.0032  3.794 0.255 1.76429   716.086  1768.085   -0.01    27.15  6238  2  9 0 0 -0.006850   -0.001045
2457901.759065   -0.006622    0.004961   8.027 -0.0086  3.117 0.089 1.76873   715.561  1766.537   -0.01    26.82  8229  2  9 0 0 -0.006862   -0.005757
2457901.759504    0.003441    0.005516   8.027 -0.0094  3.079 0.104 1.77323   714.792  1763.141   -0.01    26.38  9231  2  9 0 0 -0.006873    0.004286
2457901.759934    0.006249    0.004999   8.027 -0.0067  3.109 0.173 1.77766   714.640  1761.839   -0.01    26.07  8634  2  9 0 0 -0.006884    0.007115
2457902.649402   -0.000322    0.004396   8.027 -0.0212  2.874 0.101 1.34288   711.485  1759.301    0.00    28.87  8517  2  9 0 0 -0.001629   -0.000780
2457902.650286    0.030701    0.025602   8.027 -0.5114  4.410 0.364 1.34286   745.964  1810.504    0.02    27.56   677  2  9 0 0 -0.001727    0.031167
2457902.650714   -0.000527    0.004572   8.027 -0.0439  3.240 0.076 1.34287   717.333  1703.639    0.01    26.90  8902  2  9 0 0 -0.001775   -0.000737
2457902.651142    0.003415    0.003789   8.027 -0.0260  3.192 0.083 1.34289   714.222  1761.366   -0.00    26.64  8349  2  9 0 0 -0.001823    0.003188
2457902.682287   -0.001946    0.003929   8.027 -0.0329  3.726 0.273 1.37416   713.641  1764.118    0.01    24.16  6078  2  9 0 0 -0.003945   -0.001382
2457902.682728    0.005907    0.003685   8.027 -0.0327  4.199 0.328 1.37505   714.888  1766.605   -0.00    23.62  5201  2  9 0 0 -0.003961    0.006753
2457902.683168    0.017625    0.004137   8.027 -0.0315  4.022 0.256 1.37594   715.555  1765.371    0.01    23.11  5283  2  9 0 0 -0.003978    0.018371
2457902.683608   -0.002347    0.003862   8.027 -0.0301  3.073 0.203 1.37685   714.497  1763.061    0.00    22.71  8646  2  9 0 0 -0.003994   -0.002154
2457902.684049    0.000041    0.004244   8.027 -0.0396  3.983 0.286 1.37778   715.001  1761.564    0.01    22.52  5462  2  9 0 0 -0.004011    0.000772
2457902.704344    0.001519    0.005015   8.027 -0.0299  3.178 0.107 1.43546   714.854  1764.251   -0.00    23.83  8353  2  9 0 0 -0.004871    0.001971
2457902.704775   -0.003372    0.004491   8.027 -0.0241  3.090 0.153 1.43702   715.351  1763.440    0.00    23.48  9017  2  9 0 0 -0.004846   -0.002977
2457902.705230    0.003785    0.004523   8.027 -0.0163  3.468 0.211 1.43869   715.514  1763.160   -0.00    23.34  7136  2  9 0 0 -0.004819    0.004396
2457902.705670   -0.003892    0.004124   8.027 -0.0216  3.591 0.151 1.44033   715.023  1767.929    0.00    23.34  5956  2  9 0 0 -0.004793   -0.003215
2457902.706113   -0.002896    0.004126   8.027 -0.0278  3.253 0.180 1.44199   715.258  1764.165    0.00    23.57  7142  2  9 0 0 -0.004767   -0.002424
2457902.740011   -0.005863    0.005018   8.027 -0.0218  2.984 0.161 1.62677   714.868  1766.356   -0.00    28.23 10259  2  9 0 0 -0.002847   -0.005982
2457902.740454    0.005347    0.004485   8.027 -0.0256  2.751 0.149 1.63009   714.834  1765.777   -0.01    28.51 11723  2  9 0 0 -0.002823    0.005087
2457902.740894   -0.011589    0.004387   8.027 -0.0273  2.988 0.156 1.63341   715.186  1766.184   -0.00    29.11 11150  2  9 0 0 -0.002799   -0.011716
2457902.741322   -0.008524    0.004517   8.027 -0.0259  2.541 0.109 1.63666   715.433  1762.586   -0.00    29.57 11432  2  9 0 0 -0.002776   -0.008918
2457902.741757    0.001059    0.004953   8.027 -0.0224  2.910 0.147 1.64000   715.405  1764.536   -0.01    29.57  9822  2  9 0 0 -0.002752    0.000876
2457902.766718   -0.008246    0.005406   8.027 -0.0065  2.952 0.117 1.88699   713.604  1764.259   -0.01    35.56  9652  2  9 0 0 -0.003955   -0.008133
2457902.767152   -0.012747    0.005788   8.027 -0.0239  3.033 0.200 1.89244   715.142  1764.059   -0.01    35.16  9044  2  9 0 0 -0.003937   -0.012590
2457902.767579    0.005059    0.005479   8.027 -0.0121  2.905 0.132 1.89786   715.192  1763.327   -0.01    34.53  9795  2  9 0 0 -0.003919    0.005136
2457902.768013   -0.006006    0.006509   8.027 -0.0131  3.031 0.099 1.90341   715.313  1769.686   -0.01    33.83  9020  2  9 0 0 -0.003900   -0.005859
2457902.768452    0.000463    0.006211   8.027 -0.0053  3.163 0.187 1.90908   715.868  1766.291   -0.01    33.42  8551  2  9 0 0 -0.003882    0.000684
2457907.639478   -0.009813    0.004901   8.027 -0.0767  2.949 0.045 1.34319   714.922  1765.016    0.01   279.52  8956  2  9 0 0  0.000606   -0.010731
2457907.639940   -0.001280    0.004799   8.027 -0.0742  2.578 0.070 1.34329   715.266  1764.708   -0.00   269.85 10952  2  9 0 0  0.000607   -0.002415
2457907.640378    0.009495    0.005072   8.027 -0.0784  3.080 0.108 1.34339   715.546  1761.765    0.01   261.68  8091  2  9 0 0  0.000607    0.008654
2457907.640801   -0.006860    0.004569   8.027 -0.0780  2.967 0.061 1.34350   716.287  1763.016    0.01   254.31 10061  2  9 0 0  0.000608   -0.007767
2457907.641241    0.002641    0.005211   8.027 -0.0758  2.735 0.101 1.34363   714.702  1763.878    0.02   246.42 10514  2  9 0 0  0.000608    0.001597
2457909.692961    0.001779    0.005155   8.027 -0.0882  3.739 0.252 1.46852   714.339  1764.567   -0.00   226.54  6452  2  9 0 0  0.001724    0.001072
2457909.693397    0.004617    0.005285   8.027 -0.0805  3.505 0.216 1.47042   715.612  1763.543   -0.00   226.11  6180  2  9 0 0  0.001702    0.003778
2457909.693837   -0.004966    0.005467   8.027 -0.1037  3.981 0.227 1.47236   715.840  1762.444   -0.00   225.30  5319  2  9 0 0  0.001680   -0.005520
2457909.694279    0.001758    0.005897   8.027 -0.0901  3.659 0.191 1.47433   715.864  1758.561    0.00   224.61  6705  2  9 0 0  0.001658    0.001019
2457909.694696   -0.003863    0.005335   8.027 -0.0786  4.280 0.284 1.47620   714.128  1767.782    0.01   223.90  4901  2  9 0 0  0.001637   -0.004232
2457909.731441   -0.022951    0.006543   8.027 -0.0900  4.375 0.231 1.71916   714.620  1763.183    0.00   226.27  4070  2  9 0 0  0.000692   -0.023051
2457909.731890   -0.017572    0.005619   8.027 -0.0972  4.161 0.287 1.72331   713.880  1763.884   -0.01   226.07  6330  2  9 0 0  0.000669   -0.017793
2457909.732329   -0.007587    0.005709   8.027 -0.0818  3.194 0.208 1.72742   714.871  1762.981   -0.01   225.62  8233  2  9 0 0  0.000647   -0.008370
2457909.732771    0.007752    0.005704   8.027 -0.0830  3.222 0.184 1.73158   715.062  1767.730   -0.01   225.20  8303  2  9 0 0  0.000624    0.006991
2457909.733203    0.002512    0.006476   8.027 -0.0768  4.779 0.295 1.73569   715.197  1764.084   -0.00   225.03  3293  2  9 0 0  0.000602    0.002669
2457910.647279    0.006232    0.005728   8.027 -0.2337  3.695 0.122 1.35437   714.229  1760.301    0.01   210.18  5256  2  9 0 0  0.003261    0.005154
2457910.647719    0.008752    0.007352   8.027 -0.2419  3.516 0.056 1.35490   714.709  1760.615   -0.00   204.07  6052  2  9 0 0  0.003297    0.007560
2457910.648160   -0.001384    0.005374   8.027 -0.2417  3.229 0.063 1.35544   715.295  1764.337    0.01   209.83  5110  2  9 0 0  0.003333   -0.002752
2457910.648594    0.002934    0.007070   8.027 -0.3359  3.471 0.110 1.35598   715.146  1767.951    0.02   238.41  6175  2  9 0 0  0.003369    0.001699
2457910.649050    0.004378    0.005510   8.027 -0.3411  3.027 0.072 1.35657   715.187  1764.443    0.00   240.53  6171  2  9 0 0  0.003406    0.002875
2457910.671711    0.008280    0.006881   8.027 -0.2943  5.350 0.229 1.40287   717.331  1759.043    0.01   151.78  1489  2  9 0 0  0.004075    0.007989
2457910.672596    0.004845    0.005394   8.027 -0.1745  5.273 0.257 1.40540   716.017  1768.918    0.00   160.83  2396  2  9 0 0  0.004021    0.004521
2457910.673044   -0.003168    0.007007   8.027 -0.2061  4.875 0.210 1.40671   714.368  1767.658   -0.00   153.70  2360  2  9 0 0  0.003994   -0.003720
2457910.689953    0.018583    0.004596   8.027 -0.2527  3.267 0.237 1.46769   713.600  1771.827    0.00   189.04  5460  2  9 0 0  0.002905    0.017334
2457910.690404   -0.005964    0.005295   8.027 -0.2186  3.503 0.206 1.46965   715.347  1765.389   -0.00   176.23  5049  2  9 0 0  0.002873   -0.007068
2457910.690848   -0.001560    0.006165   8.027 -0.2019  4.625 0.271 1.47160   713.683  1762.866   -0.00   174.62  2375  2  9 0 0  0.002842   -0.001998
2457910.711382   -0.002276    0.004596   8.027 -0.2439  2.935 0.117 1.58375   716.184  1763.956   -0.01   194.05  8576  2  9 0 0  0.001896   -0.003493
2457910.711836    0.005922    0.004880   8.027 -0.2086  2.724 0.143 1.58677   715.189  1763.092   -0.00   178.74  9655  2  9 0 0  0.001892    0.004583
2457910.712275   -0.001588    0.005512   8.027 -0.1974  2.915 0.183 1.58973   714.780  1762.137   -0.00   176.58  9110  2  9 0 0  0.001889   -0.002815
2457910.712724   -0.005367    0.005830   8.027 -0.2485  4.282 0.277 1.59276   716.113  1768.656   -0.01   189.13  4527  2  9 0 0  0.001885   -0.005791
2457910.713156   -0.011065    0.005513   8.027 -0.2421  3.038 0.276 1.59572   713.661  1762.932    0.00   185.48  6306  2  9 0 0  0.001882   -0.012218
2457910.741066   -0.033478    0.013778   8.027 -0.4419  3.545 0.138 1.84890   714.635  1766.706   -0.01   268.39  4559  2  9 0 0  0.004767   -0.034984
2457910.741512    0.014834    0.014119   8.027 -0.6087  3.020 0.191 1.85417   714.989  1762.669   -0.01   314.60  5988  2  9 0 0  0.004841    0.013003
2457910.741956   -0.018208    0.010034   8.027 -0.5965  3.100 0.184 1.85946   715.575  1767.213   -0.01   305.33  5780  2  9 0 0  0.004916   -0.020009
2457910.742385    0.018134    0.016013   8.027 -0.7254  2.590 0.090 1.86462   715.133  1764.435   -0.01   328.23  6023  2  9 0 0  0.004988    0.016017
2457910.742826   -0.014774    0.014710   8.027 -0.7503  3.062 0.146 1.86996   715.465  1765.756   -0.01   331.72  4413  2  9 0 0  0.005061   -0.016631
